# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	h_solver                	h_initial               	h_final                 	h_iters                 	h_converged             	nuTilda_solver          	nuTilda_initial         	nuTilda_final           	nuTilda_iters           	nuTilda_converged       	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
242                     	DILUPBiCGStab	4.0314409232287594e-06	2.6688974028034421e-08	1	1.8307766810172311e-04	6.9364774943952255e-07	1	3.3904670639102462e-06	2.2172991313147819e-08	1	false	DILUPBiCGStab	3.0652709330251827e-05	2.3075120670640600e-07	1	true	DILUPBiCGStab	1.5110131014020801e-04	1.4276218069030959e-06	1	true	GAMG	4.2424172116557382e-04	4.0416778460873986e-06	4	true
243                     	DILUPBiCGStab	4.0081130365148699e-06	2.6506201216442061e-08	1	1.8215016992363751e-04	6.9584839401226871e-07	1	3.3700559397958282e-06	2.1873298616696862e-08	1	false	DILUPBiCGStab	3.0357101665404520e-05	2.2763368876502321e-07	1	true	DILUPBiCGStab	1.5202312996231011e-04	1.4174886623737909e-06	1	true	GAMG	4.2015686387006471e-04	4.0150579588327190e-06	4	true
244                     	DILUPBiCGStab	3.9846013756163142e-06	2.6325122231102109e-08	1	1.8123263060070550e-04	6.9796628149620101e-07	1	3.3497203484102278e-06	2.1576773004325571e-08	1	false	DILUPBiCGStab	3.0074507446567459e-05	2.2413471917938789e-07	1	true	DILUPBiCGStab	1.5294500676433750e-04	1.4055799201830249e-06	1	true	GAMG	4.1605391885126932e-04	3.9884911209945437e-06	4	true
245                     	DILUPBiCGStab	3.9608676251513616e-06	2.6134693106851330e-08	1	1.8032209633469110e-04	6.9997598209034981e-07	1	3.3294147723696160e-06	2.1283567720978071e-08	1	false	DILUPBiCGStab	2.9806250558794729e-05	2.2039039716583011e-07	1	true	DILUPBiCGStab	1.5381429864210221e-04	1.3917795293765980e-06	1	true	GAMG	4.1194777348415061e-04	3.9622976014946446e-06	4	true
246                     	DILUPBiCGStab	3.9368557520092191e-06	2.5932574169264729e-08	1	1.7941877997309309e-04	7.0180951456945749e-07	1	3.3090832329297910e-06	2.0992670665678911e-08	1	false	DILUPBiCGStab	2.9549402179755449e-05	2.1635062141452361e-07	1	true	DILUPBiCGStab	1.5467918726467611e-04	1.3769328976408621e-06	1	true	GAMG	4.0782330393247741e-04	3.9367723190143244e-06	4	true
247                     	DILUPBiCGStab	3.9126536747030163e-06	2.5722611179419849e-08	1	1.7852014013085811e-04	7.0343842956793535e-07	1	3.2887271472388280e-06	2.0705124311910779e-08	1	false	DILUPBiCGStab	2.9304768135047979e-05	2.1208019296752930e-07	1	true	DILUPBiCGStab	1.5549401506012209e-04	1.3609358329862389e-06	1	true	GAMG	4.0367949580846232e-04	3.9117489086903853e-06	4	true
248                     	DILUPBiCGStab	3.8881807030588242e-06	2.5518183902192520e-08	1	1.7762605088448861e-04	7.0485510621234206e-07	1	3.2683419689544459e-06	2.0424607255262821e-08	1	false	DILUPBiCGStab	2.9071541079170550e-05	2.0781417929657321e-07	1	true	DILUPBiCGStab	1.5630029979787601e-04	1.3443323766712850e-06	1	true	GAMG	3.9950987520227267e-04	3.8873600468760162e-06	4	true
249                     	DILUPBiCGStab	3.8634574898229253e-06	2.5332840894274600e-08	1	1.7673475681827700e-04	7.0612525657800187e-07	1	3.2479146285020059e-06	2.0148229975752421e-08	1	false	DILUPBiCGStab	2.8850330387504891e-05	2.0340540868714630e-07	1	true	DILUPBiCGStab	1.5704571628031509e-04	1.3267599870184549e-06	1	true	GAMG	3.9530820710815189e-04	3.8636107024505697e-06	4	true
250                     	DILUPBiCGStab	3.8384201464579039e-06	2.5142652374216129e-08	1	1.7584451451164090e-04	7.0730632703003236e-07	1	3.2274184778714599e-06	1.9879157104736980e-08	1	false	DILUPBiCGStab	2.8638074458622000e-05	1.9903965830396301e-07	1	true	DILUPBiCGStab	1.5777841384773060e-04	1.3079699554879651e-06	1	true	GAMG	3.9111162620608479e-04	3.8403550505498386e-06	4	true
251                     	DILUPBiCGStab	3.8130741645461281e-06	2.4953718655090671e-08	1	1.7495437907965691e-04	7.0845618158722597e-07	1	3.2068287138982931e-06	1.9618421864703040e-08	1	false	DILUPBiCGStab	2.8435772284680479e-05	1.9486514889138920e-07	1	true	DILUPBiCGStab	1.5845591654955641e-04	1.2871581803300791e-06	1	true	GAMG	3.8688258548421131e-04	3.8174193117289882e-06	4	true
252                     	DILUPBiCGStab	3.7873408876562531e-06	2.4756400915884681e-08	1	1.7406245974772549e-04	7.0952996708507442e-07	1	3.1861330652182451e-06	1.9362336841979290e-08	1	false	DILUPBiCGStab	2.8241539435331761e-05	1.9076262594433209e-07	1	true	DILUPBiCGStab	1.5911466198665551e-04	1.2646531531092280e-06	1	true	GAMG	3.8263519887689611e-04	3.7946042144783050e-06	4	true
253                     	DILUPBiCGStab	3.7612970241367188e-06	2.4543640308591410e-08	1	1.7316984760983259e-04	7.1056372637876851e-07	1	3.1653222475012719e-06	1.9110443575244191e-08	1	false	DILUPBiCGStab	2.8055992330694319e-05	1.8662713131587330e-07	1	true	DILUPBiCGStab	1.5970877703827931e-04	1.2405117716231209e-06	1	true	GAMG	3.7835384733137211e-04	3.7717528032063889e-06	4	true
254                     	DILUPBiCGStab	3.7348639891149921e-06	2.4318138528583291e-08	1	1.7227600077908401e-04	7.1153566520745698e-07	1	3.1443950826167980e-06	1.8862812669636079e-08	1	false	DILUPBiCGStab	2.7877412387497351e-05	1.8242164720691721e-07	1	true	DILUPBiCGStab	1.6027991432944309e-04	1.2157991829092270e-06	1	true	GAMG	3.7408243369237197e-04	2.8411057000449280e-06	5	true
255                     	DILUPBiCGStab	3.7077399571133179e-06	2.4084762965743600e-08	1	1.7137061802683100e-04	7.1235724802484038e-07	1	3.1233378284598100e-06	1.8619789424863620e-08	1	false	DILUPBiCGStab	2.7706218868315872e-05	1.7827316359618190e-07	1	true	DILUPBiCGStab	1.6078849596065910e-04	1.1906257680354841e-06	1	true	GAMG	3.6979604870203550e-04	2.8124838970941080e-06	5	true
256                     	DILUPBiCGStab	3.6803622236862549e-06	2.3835148268775941e-08	1	1.7046698304204209e-04	7.1298067941372742e-07	1	3.1021659558493911e-06	1.8382107802555429e-08	1	false	DILUPBiCGStab	2.7539382091899378e-05	1.7406353435002839e-07	1	true	DILUPBiCGStab	1.6127182577782459e-04	1.1658384164041039e-06	1	true	GAMG	3.6547293839805499e-04	2.7832872318698368e-06	5	true
257                     	DILUPBiCGStab	3.6527182278693251e-06	2.3574650000132970e-08	1	1.6956461831990651e-04	7.1345204639860495e-07	1	3.0808713787494630e-06	1.8149186999227849e-08	1	false	DILUPBiCGStab	2.7377644707202279e-05	1.6985312179061361e-07	1	true	DILUPBiCGStab	1.6169036848201921e-04	1.1406345088580160e-06	1	true	GAMG	3.6113260744380089e-04	2.7561732858920142e-06	5	true
258                     	DILUPBiCGStab	3.6248319333304459e-06	2.3309191760248319e-08	1	1.6866096457675029e-04	7.1385539823700357e-07	1	3.0594441603958829e-06	1.7920168551063719e-08	1	false	DILUPBiCGStab	2.7219489273720790e-05	1.6583928532957010e-07	1	true	DILUPBiCGStab	1.6207772584440059e-04	1.1157154156978970e-06	1	true	GAMG	3.5679732365834378e-04	2.7331290981766559e-06	5	true
259                     	DILUPBiCGStab	3.5966902067142962e-06	2.3031678924002031e-08	1	1.6775331902438921e-04	7.1402126640257318e-07	1	3.0378836359457362e-06	1.7694668064551389e-08	1	false	DILUPBiCGStab	2.7063987336569170e-05	1.6218317959387889e-07	1	true	DILUPBiCGStab	1.6240223253938480e-04	1.0911713497847279e-06	1	true	GAMG	3.5247214230434560e-04	2.7148593412989292e-06	5	true
260                     	DILUPBiCGStab	3.5682271827564061e-06	2.2744249928889611e-08	1	1.6683825789843681e-04	7.1421084909067863e-07	1	3.0161985712850131e-06	1.7472459476702801e-08	1	false	DILUPBiCGStab	2.6910341597584141e-05	1.5851988055851651e-07	1	true	DILUPBiCGStab	1.6269540855105231e-04	1.0674526174008981e-06	1	true	GAMG	3.4815122245050631e-04	2.7007764710696510e-06	5	true
261                     	DILUPBiCGStab	3.5394404188222998e-06	2.2443788806998340e-08	1	1.6591413468245889e-04	7.1427467770747064e-07	1	2.9943752021878390e-06	1.7250169585052261e-08	1	false	DILUPBiCGStab	2.6757641487302200e-05	1.5501300200036131e-07	1	true	DILUPBiCGStab	1.6291387501348749e-04	1.0441616391631730e-06	1	true	GAMG	3.4383717474731839e-04	2.6890421164337621e-06	5	true
262                     	DILUPBiCGStab	3.5102478232580691e-06	2.2137021659517980e-08	1	1.6498171808139859e-04	7.1420908723027068e-07	1	2.9724185165801570e-06	1.7027020493562251e-08	1	false	DILUPBiCGStab	2.6605154756215601e-05	1.5146527209330959e-07	1	true	DILUPBiCGStab	1.6309451172275271e-04	1.0205218803168310e-06	1	true	GAMG	3.3955144629719918e-04	2.6775439964035880e-06	5	true
263                     	DILUPBiCGStab	3.4806635589195302e-06	2.1822457240378489e-08	1	1.6404202313267670e-04	7.1411879363871182e-07	1	2.9503375035088289e-06	1.6804362894888991e-08	1	false	DILUPBiCGStab	2.6452765622484370e-05	1.4795257499330730e-07	1	true	DILUPBiCGStab	1.6320577319378529e-04	9.9718202943655791e-07	1	true	GAMG	3.3528676491727418e-04	2.6640129510100610e-06	5	true
264                     	DILUPBiCGStab	3.4506551698862279e-06	2.1505109310241889e-08	1	1.6309685409236980e-04	7.1387368703127511e-07	1	2.9281634042503330e-06	1.6582511770362099e-08	1	false	DILUPBiCGStab	2.6300260284592201e-05	1.4450326131483431e-07	1	true	DILUPBiCGStab	1.6327125202836011e-04	9.7390463937953122e-07	1	true	GAMG	3.3107320218531849e-04	2.6473340768536749e-06	5	true
265                     	DILUPBiCGStab	3.4203168187656749e-06	2.1189238741108359e-08	1	1.6214990131166641e-04	7.1338108834790875e-07	1	2.9059011711546899e-06	1.6363568113381390e-08	1	false	DILUPBiCGStab	2.6144984010434501e-05	1.4116209424314311e-07	1	true	DILUPBiCGStab	1.6326333192591259e-04	9.5123044376398729e-07	1	true	GAMG	3.2688027533234822e-04	2.6272013520535700e-06	5	true
266                     	DILUPBiCGStab	3.3896084547873248e-06	2.0877652529302648e-08	1	1.6119876389350760e-04	7.1259077561897394e-07	1	2.8835345222869859e-06	1.6147702165054191e-08	1	false	DILUPBiCGStab	2.5987506620922751e-05	1.3785393369006351e-07	1	true	DILUPBiCGStab	1.6320915018919809e-04	9.2967758792117774e-07	1	true	GAMG	3.2274378099450291e-04	2.6054872754527370e-06	5	true
267                     	DILUPBiCGStab	3.3586300695424281e-06	2.0556954098765810e-08	1	1.6024238629374759e-04	7.1150809100758868e-07	1	2.8610760549593671e-06	1.5933780436469038e-08	1	false	DILUPBiCGStab	2.5828306732952630e-05	1.3452082694269809e-07	1	true	DILUPBiCGStab	1.6308443130023199e-04	9.0848316337004983e-07	1	true	GAMG	3.1862796064989718e-04	2.5838005109825672e-06	5	true
268                     	DILUPBiCGStab	3.3274381297733909e-06	2.0235515519937100e-08	1	1.5928123709169680e-04	7.1015384378098942e-07	1	2.8385412275839320e-06	1.5720845059486511e-08	1	false	DILUPBiCGStab	2.5666764352324989e-05	1.3131524694223950e-07	1	true	DILUPBiCGStab	1.6291119776758130e-04	8.8800310613821349e-07	1	true	GAMG	3.1451885413222362e-04	2.5633414644753542e-06	5	true
269                     	DILUPBiCGStab	3.2962308723885430e-06	1.9915453776707940e-08	1	1.5831517881509480e-04	7.0854619252756519e-07	1	2.8159501800983468e-06	1.5509036049546340e-08	1	false	DILUPBiCGStab	2.5503383541997319e-05	1.2830452241875241e-07	1	true	DILUPBiCGStab	1.6266691958995540e-04	8.6829146800219231e-07	1	true	GAMG	3.1040929836256170e-04	2.5446983904854509e-06	5	true
270                     	DILUPBiCGStab	3.2650188785555068e-06	1.9591359593647129e-08	1	1.5734436992099061e-04	7.0668079935824725e-07	1	2.7933178867306120e-06	1.5298230778640569e-08	1	false	DILUPBiCGStab	2.5336377495838892e-05	1.2537362991400530e-07	1	true	DILUPBiCGStab	1.6237561546831859e-04	8.4966821391417300e-07	1	true	GAMG	3.0630763500210691e-04	2.5282924309421000e-06	5	true
271                     	DILUPBiCGStab	3.2336279984287202e-06	1.9264693342468449e-08	1	1.5637031175039020e-04	7.0456574105438377e-07	1	2.7706476671720011e-06	1.5091550709938431e-08	1	false	DILUPBiCGStab	2.5166025890137740e-05	1.2250897589906911e-07	1	true	DILUPBiCGStab	1.6201368979579901e-04	8.3132108807721122e-07	1	true	GAMG	3.0221532124383312e-04	2.5149376959269199e-06	5	true
272                     	DILUPBiCGStab	3.2020220868290219e-06	1.8934032288635810e-08	1	1.5539464715101490e-04	7.0219334315734751e-07	1	2.7480270720613160e-06	1.4887216460719670e-08	1	false	DILUPBiCGStab	2.4993337826829708e-05	1.1975632549185890e-07	1	true	DILUPBiCGStab	1.6160639461764440e-04	8.1349410725585809e-07	1	true	GAMG	2.9814217697710289e-04	2.5019765866797151e-06	5	true
273                     	DILUPBiCGStab	3.1702831913710119e-06	1.8600451151129530e-08	1	1.5441722920289791e-04	6.9954984034668782e-07	1	2.7254244079086858e-06	1.4683846153220739e-08	1	false	DILUPBiCGStab	2.4817657916691040e-05	1.1711231048693430e-07	1	true	DILUPBiCGStab	1.6112596404536781e-04	7.9641964017962752e-07	1	true	GAMG	2.9409069227220467e-04	2.4875714408642712e-06	5	true
274                     	DILUPBiCGStab	3.1382867081695279e-06	1.8267680888750990e-08	1	1.5343865573151319e-04	6.9662498862102575e-07	1	2.7028159369060978e-06	1.4483046261509511e-08	1	false	DILUPBiCGStab	2.4638951811793461e-05	1.1453677467685060e-07	1	true	DILUPBiCGStab	1.6059241761892491e-04	7.8011386314827116e-07	1	true	GAMG	2.9004324223329389e-04	2.4708132993431570e-06	5	true
275                     	DILUPBiCGStab	3.1060591112024940e-06	1.7934226274175919e-08	1	1.5245905139378189e-04	6.9339818112707736e-07	1	2.6801906320253759e-06	1.4283925328147649e-08	1	false	DILUPBiCGStab	2.4457657363285371e-05	1.1202933273756341e-07	1	true	DILUPBiCGStab	1.5999245814541849e-04	7.6435399145582327e-07	1	true	GAMG	2.8599328275268591e-04	2.4514724292187471e-06	5	true
276                     	DILUPBiCGStab	3.0736049079946600e-06	1.7600604631504179e-08	1	1.5148048534981731e-04	6.8987643472095063e-07	1	2.6575509851927891e-06	1.4086492594815170e-08	1	false	DILUPBiCGStab	2.4273044751207930e-05	1.0958750023975080e-07	1	true	DILUPBiCGStab	1.5934229689611859e-04	7.4952332379216267e-07	1	true	GAMG	2.8195827680213488e-04	2.4304436690067241e-06	5	true
277                     	DILUPBiCGStab	3.0408977944110941e-06	1.7271043440726979e-08	1	1.5050191188076590e-04	6.8605496162568352e-07	1	2.6348948606724149e-06	1.3890302427255710e-08	1	false	DILUPBiCGStab	2.4085180637271489e-05	1.0724093888874180e-07	1	true	DILUPBiCGStab	1.5862267425975499e-04	7.3526263445278279e-07	1	true	GAMG	2.7792335953592758e-04	2.4089561826933649e-06	5	true
278                     	DILUPBiCGStab	3.0079119950075928e-06	1.6944874255709030e-08	1	1.4952271323619371e-04	6.8195015979693596e-07	1	2.6122214135113358e-06	1.3695391430438999e-08	1	false	DILUPBiCGStab	2.3892979446933410e-05	1.0492354879747000e-07	1	true	DILUPBiCGStab	1.5785210095670669e-04	7.2135794883732046e-07	1	true	GAMG	2.7388675070127110e-04	2.3880460977642919e-06	5	true
279                     	DILUPBiCGStab	2.9746838136430870e-06	1.6620529085776418e-08	1	1.4854161748721969e-04	6.7758546225564298e-07	1	2.5895301785042420e-06	1.3501619642580590e-08	1	false	DILUPBiCGStab	2.3697324908454179e-05	1.0270181546711379e-07	1	true	DILUPBiCGStab	1.5701593231317481e-04	7.0766334187580488e-07	1	true	GAMG	2.6984678818766039e-04	2.3679067360725900e-06	5	true
280                     	DILUPBiCGStab	2.9411254118159778e-06	1.6297321842429241e-08	1	1.4755857322774440e-04	6.7291865093962979e-07	1	2.5668187925338528e-06	1.3309302398995150e-08	1	false	DILUPBiCGStab	2.3499402224717098e-05	1.0059973326497530e-07	1	true	DILUPBiCGStab	1.5612838765147359e-04	6.9436200308233932e-07	1	true	GAMG	2.6581058335221701e-04	2.3486658172264780e-06	5	true
281                     	DILUPBiCGStab	2.9072554383239660e-06	1.5976340515630711e-08	1	1.4657277343763301e-04	6.6796090165406989e-07	1	2.5440838345050031e-06	1.3118229873072170e-08	1	false	DILUPBiCGStab	2.3299963283476611e-05	9.8536084230089264e-08	1	true	DILUPBiCGStab	1.5517336557158720e-04	6.8149747356965729e-07	1	true	GAMG	2.6176827409295868e-04	2.3299577389494599e-06	5	true
282                     	DILUPBiCGStab	2.8730637318854970e-06	1.5662789709855678e-08	1	1.4558422120630800e-04	6.6276831746838792e-07	1	2.5213213304424849e-06	1.2928154272632540e-08	1	false	DILUPBiCGStab	2.3098719966197020e-05	9.6518413877560525e-08	1	true	DILUPBiCGStab	1.5416726492172651e-04	6.6899482320401925e-07	1	true	GAMG	2.5772071049185981e-04	2.3113774068303718e-06	5	true
283                     	DILUPBiCGStab	2.8385534604090851e-06	1.5352365084616849e-08	1	1.4459222448911770e-04	6.5731298615693904e-07	1	2.4985034149888150e-06	1.2739185098315070e-08	1	false	DILUPBiCGStab	2.2895915939634340e-05	9.4546628700540737e-08	1	true	DILUPBiCGStab	1.5309738483355141e-04	6.5682475564946920e-07	1	true	GAMG	2.5371052329417978e-04	2.2924775105591159e-06	5	true
284                     	DILUPBiCGStab	2.8037133349068570e-06	1.5043691280510720e-08	1	1.4359628691423259e-04	6.5162525296019925e-07	1	2.4756271157311100e-06	1.2551157048066350e-08	1	false	DILUPBiCGStab	2.2692752416922030e-05	9.2622328676105079e-08	1	true	DILUPBiCGStab	1.5197206999327051e-04	6.4504640780992217e-07	1	true	GAMG	2.4970980870468761e-04	2.2728795782099830e-06	5	true
285                     	DILUPBiCGStab	2.7685965499669950e-06	1.4743700582617071e-08	1	1.4259572224815489e-04	6.4575771835699735e-07	1	2.4527054125144420e-06	1.2363906851191019e-08	1	false	DILUPBiCGStab	2.2488311498423940e-05	9.0732078410483442e-08	1	true	DILUPBiCGStab	1.5078043216507981e-04	6.3358719679491426e-07	1	true	GAMG	2.4570958731156249e-04	2.2523373373371139e-06	5	true
286                     	DILUPBiCGStab	2.7331546558773431e-06	1.4445976899306730e-08	1	1.4158964228066129e-04	6.3963463376210608e-07	1	2.4297272337131952e-06	1.2177225011828070e-08	1	false	DILUPBiCGStab	2.2281098311221989e-05	8.8907210840026447e-08	1	true	DILUPBiCGStab	1.4953561852665959e-04	6.2251191752524968e-07	1	true	GAMG	2.4172495585292821e-04	2.2311842115288941e-06	5	true
287                     	DILUPBiCGStab	2.6974539168733470e-06	1.4151611279145391e-08	1	1.4057831924836969e-04	6.3324507089569419e-07	1	2.4066847544828280e-06	1.1991372060834350e-08	1	false	DILUPBiCGStab	2.2071294918108160e-05	8.7149696517862211e-08	1	true	DILUPBiCGStab	1.4823487290690929e-04	6.1179404113897227e-07	1	true	GAMG	2.3774547655139590e-04	2.2098857003877662e-06	5	true
288                     	DILUPBiCGStab	2.6615494436812400e-06	1.3859347207918830e-08	1	1.3956139466482690e-04	6.2658398319710423e-07	1	2.3835700538656021e-06	1.1806240389495641e-08	1	false	DILUPBiCGStab	2.1860684620870490e-05	8.5452623594652665e-08	1	true	DILUPBiCGStab	1.4688983188307090e-04	6.0149995799590305e-07	1	true	GAMG	2.3378102194774439e-04	2.1889849034645702e-06	5	true
289                     	DILUPBiCGStab	2.6254579475098178e-06	1.3569935047512810e-08	1	1.3853718245913921e-04	6.1965136527294466e-07	1	2.3603836875290569e-06	1.1621720552683510e-08	1	false	DILUPBiCGStab	2.1648497182340220e-05	8.3810764331966426e-08	1	true	DILUPBiCGStab	1.4549758624022891e-04	5.9153153986877102e-07	1	true	GAMG	2.2983823444847369e-04	2.1685513871752171e-06	5	true
290                     	DILUPBiCGStab	2.5891725091679131e-06	1.3290278599096020e-08	1	1.3750453484842631e-04	6.1249381717665113e-07	1	2.3371275342347609e-06	1.1438016528766870e-08	1	false	DILUPBiCGStab	2.1435005839361771e-05	8.2232553165890634e-08	1	true	DILUPBiCGStab	1.4406762270862319e-04	5.8204000252068126e-07	1	true	GAMG	2.2592690543132729e-04	2.1488882515230239e-06	5	true
291                     	DILUPBiCGStab	2.5527371245996690e-06	1.3013676305425020e-08	1	1.3646313586933710e-04	6.0512787747433352e-07	1	2.3137867882123678e-06	1.1252945930910920e-08	1	false	DILUPBiCGStab	2.1220082293098361e-05	8.0735011789724129e-08	1	true	DILUPBiCGStab	1.4259526421766329e-04	5.7287792637129734e-07	1	true	GAMG	2.2206110900582960e-04	2.1295000798408831e-06	5	true
292                     	DILUPBiCGStab	2.5161580178274709e-06	1.2739051486054660e-08	1	1.3541198388736930e-04	5.9754416939258836e-07	1	2.2903556593163430e-06	1.1069847880433050e-08	1	false	DILUPBiCGStab	2.1003720460438641e-05	7.9295915351664303e-08	1	true	DILUPBiCGStab	1.4109136079922181e-04	5.6403590304473883e-07	1	true	GAMG	2.1824696942813541e-04	2.1104511544548969e-06	5	true
293                     	DILUPBiCGStab	2.4794692168001618e-06	1.2466983844831710e-08	1	1.3435047942124490e-04	5.8975442940066545e-07	1	2.2668318845251440e-06	1.0887240690690779e-08	1	false	DILUPBiCGStab	2.0784066265249110e-05	7.7900880115638968e-08	1	true	DILUPBiCGStab	1.3955160185294470e-04	5.5555291285580609e-07	1	true	GAMG	2.1446265383492330e-04	2.0914155877147280e-06	5	true
294                     	DILUPBiCGStab	2.4426892028648460e-06	1.2197953667489070e-08	1	1.3327800264195509e-04	5.8176734071025321e-07	1	2.2432219367725359e-06	1.0704972104979250e-08	1	false	DILUPBiCGStab	2.0561344030111631e-05	7.6545167019767418e-08	1	true	DILUPBiCGStab	1.3798520417412200e-04	5.4736184552018106e-07	1	true	GAMG	2.1071994331490910e-04	2.0724195237554471e-06	5	true
295                     	DILUPBiCGStab	2.4058690519264082e-06	1.1932218530096410e-08	1	1.3219433587639739e-04	5.7359560986619999e-07	1	2.2195189925018962e-06	1.0522794769200410e-08	1	false	DILUPBiCGStab	2.0336574338562169e-05	7.5253201334044642e-08	1	true	DILUPBiCGStab	1.3639230040314831e-04	5.3946239581855744e-07	1	true	GAMG	2.0701512814885110e-04	2.0535823755737630e-06	5	true
296                     	DILUPBiCGStab	2.3689797991411040e-06	1.1669272784896320e-08	1	1.3109966704873339e-04	5.6524509711151592e-07	1	2.1957251929881261e-06	1.0341010996004961e-08	1	false	DILUPBiCGStab	2.0109410846158469e-05	7.3999540745484893e-08	1	true	DILUPBiCGStab	1.3478270414727701e-04	5.3194279436834864e-07	1	true	GAMG	2.0334562787587251e-04	8.4849729289294291e-07	6	true
297                     	DILUPBiCGStab	2.3320267981602691e-06	1.1409653356045121e-08	1	1.2999035251882489e-04	5.5673305500294783e-07	1	2.1718361989256989e-06	1.0159659285468070e-08	1	false	DILUPBiCGStab	1.9879560478839312e-05	7.2788202203384874e-08	1	true	DILUPBiCGStab	1.3315342003750990e-04	5.2465973859678552e-07	1	true	GAMG	1.9971197084371441e-04	8.3811574436590850e-07	6	true
298                     	DILUPBiCGStab	2.2951170943141601e-06	1.1153834973713509e-08	1	1.2887023642295920e-04	5.4807000231634289e-07	1	2.1478548090938640e-06	9.9791909927428244e-09	1	false	DILUPBiCGStab	1.9647036435464278e-05	7.1622586255946410e-08	1	true	DILUPBiCGStab	1.3151198303192491e-04	5.1754529084643165e-07	1	true	GAMG	1.9612937162846039e-04	8.2776511584193838e-07	6	true
299                     	DILUPBiCGStab	2.2583154337237630e-06	1.0901862522280599e-08	1	1.2773906516809979e-04	5.3925400792452205e-07	1	2.1238062354330068e-06	9.7996211901611780e-09	1	false	DILUPBiCGStab	1.9412423552697980e-05	7.0496458551381303e-08	1	true	DILUPBiCGStab	1.2985390367386811e-04	5.1076093384683400e-07	1	true	GAMG	1.9257899536459240e-04	8.1767304284397639e-07	6	true
300                     	DILUPBiCGStab	2.2216559978312500e-06	1.0653737975317131e-08	1	1.2659689993312350e-04	5.3029963189157424e-07	1	2.0997602431327700e-06	9.6216807980422761e-09	1	false	DILUPBiCGStab	1.9175217096704720e-05	6.9401620770122157e-08	1	true	DILUPBiCGStab	1.2818636227775979e-04	5.0418744031894480e-07	1	true	GAMG	1.8904991229472219e-04	8.0812669453822432e-07	6	true
301                     	DILUPBiCGStab	2.1851983148207202e-06	1.0410152408940870e-08	1	1.2544296734361699e-04	5.2121753271402680e-07	1	2.0756746621279791e-06	9.4445817207638201e-09	1	false	DILUPBiCGStab	1.8937058935083351e-05	6.8335858558249953e-08	1	true	DILUPBiCGStab	1.2650967423194799e-04	4.9777057415592903e-07	1	true	GAMG	1.8553759301506169e-04	7.9888923547026730e-07	6	true
302                     	DILUPBiCGStab	2.1489825233032559e-06	1.0171038358734920e-08	1	1.2427739716789189e-04	5.1202710204800314e-07	1	2.0515378804920952e-06	9.2680159698238532e-09	1	false	DILUPBiCGStab	1.8697213065016630e-05	6.7298711489946101e-08	1	true	DILUPBiCGStab	1.2483053510705061e-04	4.9150959040260919e-07	1	true	GAMG	1.8204489584727101e-04	7.8974778666628909e-07	6	true
303                     	DILUPBiCGStab	2.1130260691217622e-06	9.9362654312612157e-09	1	1.2310049922654111e-04	5.0275591628796287e-07	1	2.0273534329294119e-06	9.0920433713236799e-09	1	false	DILUPBiCGStab	1.8454906454146840e-05	6.6289079175601353e-08	1	true	DILUPBiCGStab	1.2315250328306021e-04	4.8537136177885497e-07	1	true	GAMG	1.7859497600112640e-04	7.8052274703965344e-07	6	true
304                     	DILUPBiCGStab	2.0773367438158719e-06	9.7056785895781706e-09	1	1.2191179384726580e-04	4.9342575299867264e-07	1	2.0031035522478712e-06	8.9159887527483001e-09	1	false	DILUPBiCGStab	1.8210208627231230e-05	6.5310046895235040e-08	1	true	DILUPBiCGStab	1.2148327411237100e-04	4.7933933126292153e-07	1	true	GAMG	1.7519014118556729e-04	7.7128349959175119e-07	6	true
305                     	DILUPBiCGStab	2.0419568648888500e-06	9.4800027524708427e-09	1	1.2071247551404750e-04	4.8407951647868158e-07	1	1.9788019008976530e-06	8.7406637426638078e-09	1	false	DILUPBiCGStab	1.7961352136226431e-05	6.4358057616112411e-08	1	true	DILUPBiCGStab	1.1981826375804520e-04	4.7340078586227502e-07	1	true	GAMG	1.7181851839857010e-04	7.6187234561880745e-07	6	true
306                     	DILUPBiCGStab	2.0069204724200512e-06	9.2586413522253932e-09	1	1.1950363043365450e-04	4.7470859191047409e-07	1	1.9544633267397048e-06	8.5662911559345723e-09	1	false	DILUPBiCGStab	1.7709146831872151e-05	6.3443458774366972e-08	1	true	DILUPBiCGStab	1.1815815830289780e-04	4.6751237775111078e-07	1	true	GAMG	1.6849744299860100e-04	7.5226985386320047e-07	6	true
307                     	DILUPBiCGStab	1.9722814355476880e-06	9.0412872024063315e-09	1	1.1828546902877311e-04	4.6533499762216420e-07	1	1.9300983948638629e-06	8.3917562156574173e-09	1	false	DILUPBiCGStab	1.7454940751621781e-05	6.2561373795448750e-08	1	true	DILUPBiCGStab	1.1650909686172410e-04	4.6171650589492928e-07	1	true	GAMG	1.6521337281638691e-04	7.4266371405912849e-07	6	true
